id,name_en,name_kn,age,gender,district_id,risk_score,is_repeat_offender
PERSON_ACCUSED_897,Darshan alias Daaru Darshan,Darshan alias Daaru Darshan,38,Male,DIST_1,81,1
PERSON_ACCUSED_898,Naveen E Gowda,Naveen E Gowda,24,Male,DIST_1,45,
PERSON_ACCUSED_899,Lakshmi Reddy,Lakshmi Reddy,23,Female,DIST_1,45,
PERSON_ACCUSED_900,Vinay alias Auto Vinay,Vinay alias Auto Vinay,22,Male,DIST_1,81,1
PERSON_ACCUSED_901,Nagaraj Mulla,Nagaraj Mulla,31,Male,DIST_1,45,
PERSON_ACCUSED_902,Suresh Sheikh,Suresh Sheikh,21,Male,DIST_1,45,
PERSON_ACCUSED_904,Jameel Shenoy,Jameel Shenoy,35,Male,DIST_1,45,
PERSON_ACCUSED_905,Darshan Salian,Darshan Salian,45,Male,DIST_1,45,
PERSON_ACCUSED_906,Basheer Hiremath,Basheer Hiremath,30,Male,DIST_1,45,
PERSON_ACCUSED_907,Arshad Shaikh,Arshad Shaikh,31,Male,DIST_1,45,
PERSON_ACCUSED_908,Puttaswamy Nair,Puttaswamy Nair,35,Male,DIST_1,45,
PERSON_ACCUSED_909,Basavaraj Ansari,Basavaraj Ansari,39,Male,DIST_1,45,
PERSON_ACCUSED_910,Mohammed P Char,Mohammed P Char,32,Male,DIST_1,45,
PERSON_ACCUSED_911,Faisal Kulkarni,Faisal Kulkarni,29,Male,DIST_1,45,
PERSON_ACCUSED_912,Vijaykumar Reddy,Vijaykumar Reddy,27,Male,DIST_1,45,
PERSON_ACCUSED_913,Lokesh Swamy,Lokesh Swamy,33,Male,DIST_1,45,
PERSON_ACCUSED_914,Nagaraj Bangera,Nagaraj Bangera,26,Male,DIST_1,45,
PERSON_ACCUSED_916,Basheer Bangera,Basheer Bangera,20,Male,DIST_1,45,
PERSON_ACCUSED_917,Jagadish Char,Jagadish Char,18,Male,DIST_1,45,
PERSON_ACCUSED_918,Anil Nayak,Anil Nayak,32,Male,DIST_1,45,
PERSON_ACCUSED_919,Kiran Siddiqui,Kiran Siddiqui,29,Male,DIST_1,45,
PERSON_ACCUSED_920,Kempe F Achar,Kempe F Achar,31,Male,DIST_1,45,
PERSON_ACCUSED_921,Saraswathi Nayak,Saraswathi Nayak,26,Female,DIST_1,45,
PERSON_ACCUSED_923,Iqbal Ansari,Iqbal Ansari,26,Male,DIST_1,45,
PERSON_ACCUSED_924,Ningappa Naidu,Ningappa Naidu,32,Male,DIST_1,45,
PERSON_ACCUSED_925,Manju K Ahmed,Manju K Ahmed,24,Male,DIST_1,45,
PERSON_ACCUSED_926,Gopal Poojary,Gopal Poojary,42,Male,DIST_1,45,
PERSON_ACCUSED_927,Mahesh Desai,Mahesh Desai,24,Male,DIST_1,45,
PERSON_ACCUSED_928,Keshav Gowda,Keshav Gowda,25,Male,DIST_1,45,
PERSON_ACCUSED_929,Madhu Maniyar,Madhu Maniyar,32,Male,DIST_1,45,
PERSON_ACCUSED_930,Suresh Char,Suresh Char,30,Male,DIST_1,45,
PERSON_ACCUSED_931,Ramesh Inamdar,Ramesh Inamdar,34,Male,DIST_1,45,
PERSON_ACCUSED_932,Anil Shaikh,Anil Shaikh,22,Male,DIST_1,45,
PERSON_ACCUSED_933,Mohammed Joshi,Mohammed Joshi,40,Male,DIST_1,45,
PERSON_ACCUSED_934,Nasreen Murthy,Nasreen Murthy,36,Female,DIST_1,45,
PERSON_ACCUSED_935,Srinivas Ahmed,Srinivas Ahmed,25,Male,DIST_1,45,
PERSON_ACCUSED_936,Chandrashekar Siddiqui,Chandrashekar Siddiqui,29,Male,DIST_1,45,
PERSON_ACCUSED_937,Nadeem Kamath,Nadeem Kamath,24,Male,DIST_1,45,
PERSON_ACCUSED_938,Anwar Shaikh,Anwar Shaikh,37,Male,DIST_1,45,
PERSON_ACCUSED_939,Keshav Rao,Keshav Rao,26,Male,DIST_1,45,
PERSON_ACCUSED_940,Faiz Kamath,Faiz Kamath,23,Male,DIST_1,45,
PERSON_ACCUSED_941,Shivakumar Kini,Shivakumar Kini,23,Male,DIST_1,45,
PERSON_ACCUSED_942,Saleem Ali,Saleem Ali,24,Male,DIST_1,45,
PERSON_ACCUSED_943,Mallesh Pai,Mallesh Pai,27,Male,DIST_1,45,
PERSON_ACCUSED_944,Mohammed Desai,Mohammed Desai,31,Male,DIST_1,45,
PERSON_ACCUSED_945,Mahadeva Hubli,Mahadeva Hubli,25,Male,DIST_1,45,
PERSON_ACCUSED_946,Saleem Maniyar,Saleem Maniyar,24,Male,DIST_1,45,
PERSON_ACCUSED_947,Chandru M Nayak,Chandru M Nayak,28,Male,DIST_1,45,
PERSON_ACCUSED_948,Rashid Pai,Rashid Pai,25,Male,DIST_1,45,
PERSON_ACCUSED_949,Santosh Shetty,Santosh Shetty,25,Male,DIST_1,45,
PERSON_ACCUSED_950,Syed Kotian,Syed Kotian,42,Male,DIST_1,45,
PERSON_ACCUSED_951,Girish Devadiga,Girish Devadiga,29,Male,DIST_1,45,
PERSON_ACCUSED_952,Ravi G Nadaf,Ravi G Nadaf,32,Male,DIST_1,45,
PERSON_ACCUSED_953,Umesh Nair,Umesh Nair,20,Male,DIST_1,45,
PERSON_ACCUSED_954,Pooja Prabhu,Pooja Prabhu,18,Female,DIST_1,45,
PERSON_ACCUSED_955,Basheer Patil,Basheer Patil,38,Male,DIST_1,45,
PERSON_ACCUSED_956,Raghavendra Prabhu,Raghavendra Prabhu,21,Male,DIST_1,45,
PERSON_ACCUSED_957,Basheer F Nair,Basheer F Nair,30,Male,DIST_1,45,
PERSON_ACCUSED_958,Ravi F Kamath,Ravi F Kamath,34,Male,DIST_1,45,
PERSON_ACCUSED_959,Girish Kamath,Girish Kamath,26,Male,DIST_1,45,
PERSON_ACCUSED_960,Abdul Kotian,Abdul Kotian,22,Male,DIST_1,45,
PERSON_ACCUSED_961,Darshan S Nair,Darshan S Nair,18,Male,DIST_1,45,
PERSON_ACCUSED_962,Nagendra Salian,Nagendra Salian,28,Male,DIST_1,45,
PERSON_ACCUSED_963,Ashok Char,Ashok Char,28,Male,DIST_1,45,
PERSON_ACCUSED_964,Dinesh C Sheikh,Dinesh C Sheikh,22,Male,DIST_1,45,
PERSON_ACCUSED_965,Roopa Sheikh,Roopa Sheikh,30,Female,DIST_1,45,
PERSON_ACCUSED_966,Lokesh Salian,Lokesh Salian,40,Male,DIST_1,45,
PERSON_ACCUSED_967,Vinay Reddy,Vinay Reddy,18,Male,DIST_1,45,
PERSON_ACCUSED_968,Rashid Sheikh,Rashid Sheikh,36,Male,DIST_1,45,
PERSON_ACCUSED_969,Irfan Qureshi,Irfan Qureshi,27,Male,DIST_1,45,
PERSON_ACCUSED_970,Abdul V Desai,Abdul V Desai,26,Male,DIST_1,45,
PERSON_ACCUSED_971,Vinay Char,Vinay Char,39,Male,DIST_1,45,
PERSON_ACCUSED_972,Rajesh Ahmed,Rajesh Ahmed,22,Male,DIST_1,45,
PERSON_ACCUSED_973,Yogesh Char,Yogesh Char,26,Male,DIST_1,45,
PERSON_ACCUSED_974,Murali Hosur,Murali Hosur,24,Male,DIST_1,45,
PERSON_ACCUSED_975,Yusuf Shaikh,Yusuf Shaikh,21,Male,DIST_1,45,
PERSON_ACCUSED_976,Mahadev M Sheikh,Mahadev M Sheikh,28,Male,DIST_1,45,
PERSON_ACCUSED_977,Syed Kini,Syed Kini,18,Male,DIST_1,45,
PERSON_ACCUSED_978,Rashid Shenoy,Rashid Shenoy,24,Male,DIST_1,45,
PERSON_ACCUSED_979,Ganesh Sheikh,Ganesh Sheikh,34,Male,DIST_1,45,
PERSON_ACCUSED_980,Mahadeva Patil,Mahadeva Patil,34,Male,DIST_1,45,
PERSON_ACCUSED_981,Hussain Shaikh,Hussain Shaikh,19,Male,DIST_1,45,
PERSON_ACCUSED_982,Faisal Patil,Faisal Patil,23,Male,DIST_1,45,
PERSON_ACCUSED_983,Iqbal Qureshi,Iqbal Qureshi,26,Male,DIST_1,45,
PERSON_ACCUSED_984,Mallesh Hegde,Mallesh Hegde,36,Male,DIST_1,45,
PERSON_ACCUSED_985,Saleem Hubli,Saleem Hubli,38,Male,DIST_1,45,
PERSON_ACCUSED_986,Prasad Kini,Prasad Kini,24,Male,DIST_1,45,
PERSON_ACCUSED_987,Santosh S Nair,Santosh S Nair,31,Male,DIST_1,45,
PERSON_ACCUSED_988,Shankar Khan,Shankar Khan,18,Male,DIST_1,45,
PERSON_ACCUSED_989,Umesh Maniyar,Umesh Maniyar,32,Male,DIST_1,45,
PERSON_ACCUSED_990,Hanumantha Kulkarni,Hanumantha Kulkarni,28,Male,DIST_1,45,
PERSON_ACCUSED_991,Irfan Nayak,Irfan Nayak,25,Male,DIST_1,45,
PERSON_ACCUSED_992,Rashid Joshi,Rashid Joshi,34,Male,DIST_1,45,
PERSON_ACCUSED_993,Rajesh Hosur,Rajesh Hosur,41,Male,DIST_1,45,
PERSON_ACCUSED_994,Manjula Patel,Manjula Patel,27,Female,DIST_1,45,
PERSON_ACCUSED_996,Yusuf V Shaikh,Yusuf V Shaikh,33,Male,DIST_1,45,
PERSON_ACCUSED_997,Vishwanath Rao,Vishwanath Rao,19,Male,DIST_1,45,
PERSON_ACCUSED_998,Mahadeva Baig,Mahadeva Baig,23,Male,DIST_1,45,
PERSON_ACCUSED_999,Kempe Sheikh,Kempe Sheikh,26,Male,DIST_1,45,
PERSON_ACCUSED_1000,Faisal L Shaikh,Faisal L Shaikh,31,Male,DIST_1,45,
PERSON_ACCUSED_1001,Irfan Naidu,Irfan Naidu,23,Male,DIST_1,45,
PERSON_ACCUSED_1002,Keshav Bhat,Keshav Bhat,18,Male,DIST_1,45,
PERSON_ACCUSED_1003,Dinesh Naidu,Dinesh Naidu,31,Male,DIST_1,45,
PERSON_ACCUSED_1004,Anwar Hegde,Anwar Hegde,35,Male,DIST_1,45,
PERSON_ACCUSED_1005,Irfan Swamy,Irfan Swamy,34,Male,DIST_1,45,
PERSON_ACCUSED_1006,Keshav Shenoy,Keshav Shenoy,34,Male,DIST_1,45,
PERSON_ACCUSED_1007,Kempe Shetty,Kempe Shetty,28,Male,DIST_1,45,
PERSON_ACCUSED_1008,Irfan Rao,Irfan Rao,26,Male,DIST_1,45,
PERSON_ACCUSED_1009,Vijaykumar Shetty,Vijaykumar Shetty,23,Male,DIST_1,45,
PERSON_ACCUSED_1010,Girish Sayyad,Girish Sayyad,32,Male,DIST_1,45,
PERSON_ACCUSED_1011,Pradeep L Patil,Pradeep L Patil,30,Male,DIST_1,45,
PERSON_ACCUSED_1012,Revathi Salian,Revathi Salian,31,Female,DIST_1,45,
PERSON_ACCUSED_1013,Deepak Menon,Deepak Menon,21,Male,DIST_1,45,
PERSON_ACCUSED_1014,Jameel V Bangera,Jameel V Bangera,26,Male,DIST_1,45,
PERSON_ACCUSED_1015,Darshan Joshi,Darshan Joshi,21,Male,DIST_1,45,
PERSON_ACCUSED_1016,Madhu Ahmed,Madhu Ahmed,29,Male,DIST_1,45,
PERSON_ACCUSED_1017,Byre Hegde,Byre Hegde,29,Male,DIST_1,45,
PERSON_ACCUSED_1018,Chandrashekar Hegde,Chandrashekar Hegde,35,Male,DIST_1,45,
PERSON_ACCUSED_1019,Murali Salian,Murali Salian,27,Male,DIST_1,45,
PERSON_ACCUSED_1020,Kiran Nayak,Kiran Nayak,24,Male,DIST_1,45,
PERSON_ACCUSED_1021,Puttaswamy Joshi,Puttaswamy Joshi,29,Male,DIST_1,45,
PERSON_ACCUSED_1022,Deepak Kotian,Deepak Kotian,28,Male,DIST_1,45,
PERSON_ACCUSED_1023,Mohammed Suvarna,Mohammed Suvarna,27,Male,DIST_1,45,
PERSON_ACCUSED_1024,Jameel Devadiga,Jameel Devadiga,32,Male,DIST_1,45,
PERSON_ACCUSED_1025,Ashok Devadiga,Ashok Devadiga,29,Male,DIST_1,45,
PERSON_ACCUSED_1026,Rizwan Hegde,Rizwan Hegde,33,Male,DIST_1,45,
PERSON_ACCUSED_1027,Lokesh C Hiremath,Lokesh C Hiremath,26,Male,DIST_1,45,
PERSON_ACCUSED_1028,Suresh Siddiqui,Suresh Siddiqui,27,Male,DIST_1,45,
PERSON_ACCUSED_1029,Chandru Kamath,Chandru Kamath,26,Male,DIST_1,45,
PERSON_ACCUSED_1030,Iqbal P Hubli,Iqbal P Hubli,31,Male,DIST_1,45,
PERSON_ACCUSED_1031,Nagaraj Poojary,Nagaraj Poojary,36,Male,DIST_1,45,
PERSON_ACCUSED_1032,Ratna Gowda,Ratna Gowda,38,Female,DIST_1,45,
PERSON_ACCUSED_1033,Girish Gowda,Girish Gowda,31,Male,DIST_1,45,
PERSON_ACCUSED_1034,Deepak D Kotian,Deepak D Kotian,24,Male,DIST_1,45,
PERSON_ACCUSED_1035,Prasad Mulla,Prasad Mulla,29,Male,DIST_1,45,
PERSON_ACCUSED_1036,Satish Sheikh,Satish Sheikh,37,Male,DIST_1,45,
PERSON_ACCUSED_1037,Girish Naidu,Girish Naidu,36,Male,DIST_1,45,
PERSON_ACCUSED_1038,Imran J Bangera,Imran J Bangera,27,Male,DIST_1,45,
PERSON_ACCUSED_1039,Hussain Ali,Hussain Ali,28,Male,DIST_1,45,
PERSON_ACCUSED_1040,Saraswathi U Kotian,Saraswathi U Kotian,36,Female,DIST_1,45,
PERSON_ACCUSED_1041,Nagendra Siddiqui,Nagendra Siddiqui,24,Male,DIST_1,45,
PERSON_ACCUSED_1042,Kiran H Nayak,Kiran H Nayak,30,Male,DIST_1,45,
PERSON_ACCUSED_1043,Madhu R Ahmed,Madhu R Ahmed,18,Male,DIST_1,45,
PERSON_ACCUSED_1044,Kumar Y Naidu,Kumar Y Naidu,21,Male,DIST_1,45,
PERSON_ACCUSED_1045,Parveen Baig,Parveen Baig,29,Female,DIST_1,45,
PERSON_ACCUSED_1046,Sultana Salian,Sultana Salian,40,Female,DIST_1,45,
PERSON_ACCUSED_1047,Srinivas B Maniyar,Srinivas B Maniyar,27,Male,DIST_1,45,
PERSON_ACCUSED_1049,Rizwan Patil,Rizwan Patil,37,Male,DIST_1,45,
PERSON_ACCUSED_1050,Santosh Baig,Santosh Baig,26,Male,DIST_1,45,
PERSON_ACCUSED_1051,Akbar Desai,Akbar Desai,25,Male,DIST_1,45,
PERSON_ACCUSED_1052,Girish K Bangera,Girish K Bangera,23,Male,DIST_1,45,
PERSON_ACCUSED_1053,Mahesh A Desai,Mahesh A Desai,18,Male,DIST_1,45,
PERSON_ACCUSED_1054,Yusuf Nayak,Yusuf Nayak,32,Male,DIST_1,45,
PERSON_ACCUSED_1055,Nasreen A Devadiga,Nasreen A Devadiga,24,Female,DIST_1,45,
PERSON_ACCUSED_1056,Anil E Bangera,Anil E Bangera,35,Male,DIST_1,45,
PERSON_ACCUSED_1057,Prasad Y Patil,Prasad Y Patil,33,Male,DIST_1,45,
PERSON_ACCUSED_1059,Satish Hegde,Satish Hegde,18,Male,DIST_1,45,
PERSON_ACCUSED_1060,Chandru Swamy,Chandru Swamy,28,Male,DIST_1,45,
PERSON_ACCUSED_1061,Nagendra Patil,Nagendra Patil,22,Male,DIST_1,45,
PERSON_ACCUSED_1062,Aslam Sayyad,Aslam Sayyad,26,Male,DIST_1,45,
PERSON_ACCUSED_1063,Ismail F Kulkarni,Ismail F Kulkarni,21,Male,DIST_1,45,
PERSON_ACCUSED_1064,Nadeem C Ansari,Nadeem C Ansari,33,Male,DIST_1,45,
PERSON_ACCUSED_1065,Abdul Sayyad,Abdul Sayyad,28,Male,DIST_1,45,
PERSON_ACCUSED_1066,Mahadeva Murthy,Mahadeva Murthy,36,Male,DIST_1,45,
PERSON_ACCUSED_1067,Arshad Pai,Arshad Pai,34,Male,DIST_1,45,
PERSON_ACCUSED_1068,Rangaswamy Inamdar,Rangaswamy Inamdar,27,Male,DIST_1,45,
PERSON_ACCUSED_1069,Lokesh Patel,Lokesh Patel,20,Male,DIST_1,45,
PERSON_ACCUSED_1070,Imran Hubli,Imran Hubli,31,Male,DIST_1,45,
PERSON_ACCUSED_1071,Umesh Bellary,Umesh Bellary,34,Male,DIST_1,45,
PERSON_ACCUSED_1072,Girish Achar,Girish Achar,33,Male,DIST_1,45,
PERSON_ACCUSED_1073,Suresh Ahmed,Suresh Ahmed,20,Male,DIST_1,45,
PERSON_ACCUSED_1074,Ashok Khan,Ashok Khan,33,Male,DIST_1,45,
PERSON_ACCUSED_1075,Ashok Kulkarni,Ashok Kulkarni,30,Male,DIST_1,45,
PERSON_ACCUSED_1076,Mallesh Nadaf,Mallesh Nadaf,37,Male,DIST_1,45,
PERSON_ACCUSED_1077,Shivakumar Murthy,Shivakumar Murthy,29,Male,DIST_1,45,
PERSON_ACCUSED_1078,Naveen Bangera,Naveen Bangera,34,Male,DIST_1,45,
PERSON_ACCUSED_1079,Thimmappa Maniyar,Thimmappa Maniyar,30,Male,DIST_1,45,
PERSON_ACCUSED_1080,Arshad Sheikh,Arshad Sheikh,25,Male,DIST_1,45,
PERSON_ACCUSED_1081,Vinay Pai,Vinay Pai,27,Male,DIST_1,45,
PERSON_ACCUSED_1082,Imran Joshi,Imran Joshi,28,Male,DIST_1,45,
PERSON_ACCUSED_1083,Ismail Gowda,Ismail Gowda,31,Male,DIST_1,45,
PERSON_ACCUSED_1084,Gururaj Bhat,Gururaj Bhat,20,Male,DIST_1,45,
PERSON_ACCUSED_1085,Siddappa Ansari,Siddappa Ansari,31,Male,DIST_1,45,
PERSON_ACCUSED_1086,Arshad Salian,Arshad Salian,30,Male,DIST_1,45,
PERSON_ACCUSED_1087,Akbar Prabhu,Akbar Prabhu,31,Male,DIST_1,45,
PERSON_ACCUSED_1088,Umesh Nayak,Umesh Nayak,24,Male,DIST_1,45,
PERSON_ACCUSED_1089,Lokesh Kamath,Lokesh Kamath,22,Male,DIST_1,45,
PERSON_ACCUSED_1090,Santhosh S Nayak,Santhosh S Nayak,27,Male,DIST_1,45,
PERSON_ACCUSED_1091,Vishwanath Baig,Vishwanath Baig,23,Male,DIST_1,45,
PERSON_ACCUSED_1092,Ramesh Pai,Ramesh Pai,36,Male,DIST_1,45,
PERSON_ACCUSED_1093,Chandrashekar Devadiga,Chandrashekar Devadiga,27,Male,DIST_1,45,
PERSON_ACCUSED_1096,Manju Bellary,Manju Bellary,41,Male,DIST_1,45,
PERSON_ACCUSED_1097,Anil Achar,Anil Achar,27,Male,DIST_1,45,
PERSON_ACCUSED_1098,Mahadeva Kini,Mahadeva Kini,34,Male,DIST_1,45,
PERSON_ACCUSED_1099,Aslam C Hosur,Aslam C Hosur,32,Male,DIST_1,45,
PERSON_ACCUSED_1100,Basavaraj J Sheikh,Basavaraj J Sheikh,27,Male,DIST_1,45,
PERSON_ACCUSED_1101,Mallesh Prabhu,Mallesh Prabhu,18,Male,DIST_1,45,
PERSON_ACCUSED_1102,Umesh Devadiga,Umesh Devadiga,28,Male,DIST_1,45,
PERSON_ACCUSED_1103,Darshan Kamath,Darshan Kamath,29,Male,DIST_1,45,
PERSON_ACCUSED_1104,Rajesh Ansari,Rajesh Ansari,35,Male,DIST_1,45,
PERSON_ACCUSED_1105,Manju Maniyar,Manju Maniyar,25,Male,DIST_1,45,
PERSON_ACCUSED_1106,Srinivas Shenoy,Srinivas Shenoy,38,Male,DIST_1,45,
PERSON_ACCUSED_1107,Darshan Sheikh,Darshan Sheikh,27,Male,DIST_1,45,
PERSON_ACCUSED_1108,Suresh Rao,Suresh Rao,30,Male,DIST_1,45,
PERSON_ACCUSED_1109,Ganesh Kamath,Ganesh Kamath,30,Male,DIST_1,45,
PERSON_ACCUSED_1110,Anitha Char,Anitha Char,18,Female,DIST_1,45,
PERSON_ACCUSED_1111,Arshad K Bangera,Arshad K Bangera,25,Male,DIST_1,45,
PERSON_ACCUSED_1112,Lokesh U Prabhu,Lokesh U Prabhu,33,Male,DIST_1,45,
PERSON_ACCUSED_1113,Akbar Mulla,Akbar Mulla,18,Male,DIST_1,45,
PERSON_ACCUSED_1114,Shivakumar Gowda,Shivakumar Gowda,30,Male,DIST_1,45,
PERSON_ACCUSED_1115,Srinivas Hubli,Srinivas Hubli,35,Male,DIST_1,45,
PERSON_ACCUSED_1116,Ningappa Shaikh,Ningappa Shaikh,39,Male,DIST_1,45,
PERSON_ACCUSED_1117,Gururaj D Patel,Gururaj D Patel,30,Male,DIST_1,45,
PERSON_ACCUSED_1118,Ismail Swamy,Ismail Swamy,19,Male,DIST_1,45,
PERSON_ACCUSED_1119,Manju Shetty,Manju Shetty,29,Male,DIST_1,45,
PERSON_ACCUSED_1120,Saleem Bhat,Saleem Bhat,19,Male,DIST_1,45,
PERSON_ACCUSED_1121,Faisal Swamy,Faisal Swamy,24,Male,DIST_1,45,
PERSON_ACCUSED_1122,Nagendra Ahmed,Nagendra Ahmed,33,Male,DIST_1,45,
PERSON_ACCUSED_1123,Byre Hosur,Byre Hosur,18,Male,DIST_1,45,
PERSON_ACCUSED_1124,Vijaykumar Desai,Vijaykumar Desai,36,Male,DIST_1,45,
PERSON_ACCUSED_1125,Saleem Devadiga,Saleem Devadiga,26,Male,DIST_1,45,
PERSON_ACCUSED_1126,Venkatesh Char,Venkatesh Char,25,Male,DIST_1,45,
PERSON_ACCUSED_1127,Vishwanath Bhat,Vishwanath Bhat,30,Male,DIST_1,45,
PERSON_ACCUSED_1128,Mahadeva Gowda,Mahadeva Gowda,18,Male,DIST_1,45,
PERSON_ACCUSED_1129,Madhu Gowda,Madhu Gowda,29,Male,DIST_1,45,
PERSON_ACCUSED_1130,Basavaraj Naidu,Basavaraj Naidu,29,Male,DIST_1,45,
PERSON_ACCUSED_1131,Ashok Joshi,Ashok Joshi,28,Male,DIST_1,45,
PERSON_ACCUSED_1133,Mahadev Joshi,Mahadev Joshi,28,Male,DIST_1,45,
PERSON_ACCUSED_1134,Shabbir A Gowda,Shabbir A Gowda,18,Male,DIST_1,45,
PERSON_ACCUSED_1135,Gururaj Nayak,Gururaj Nayak,18,Male,DIST_1,45,
PERSON_ACCUSED_1136,Pradeep Gowda,Pradeep Gowda,24,Male,DIST_1,45,
PERSON_ACCUSED_1137,Murali Patel,Murali Patel,41,Male,DIST_1,45,
PERSON_ACCUSED_1138,Faisal Murthy,Faisal Murthy,25,Male,DIST_1,45,
PERSON_ACCUSED_1139,Mahadev Inamdar,Mahadev Inamdar,33,Male,DIST_1,45,
PERSON_ACCUSED_1140,Irfan Patel,Irfan Patel,34,Male,DIST_1,45,
PERSON_ACCUSED_1141,Murali Gowda,Murali Gowda,28,Male,DIST_1,45,
PERSON_ACCUSED_1142,Vinay Hubli,Vinay Hubli,20,Male,DIST_1,45,
PERSON_ACCUSED_1143,Shivu alias Sand Shivu,Shivu alias Sand Shivu,32,Male,DIST_1,81,1
PERSON_ACCUSED_1144,Nadeem Nair,Nadeem Nair,30,Male,DIST_1,45,
PERSON_ACCUSED_1145,Prasad Salian,Prasad Salian,26,Male,DIST_1,45,
PERSON_ACCUSED_1146,Aslam Kotian,Aslam Kotian,42,Male,DIST_1,45,
PERSON_ACCUSED_1147,Harish Joshi,Harish Joshi,33,Male,DIST_1,45,
PERSON_ACCUSED_1148,Chandrashekar Menon,Chandrashekar Menon,37,Male,DIST_1,45,
PERSON_ACCUSED_1149,Mahesh Khan,Mahesh Khan,22,Male,DIST_1,45,
PERSON_ACCUSED_1150,Basheer M Ansari,Basheer M Ansari,25,Male,DIST_1,45,
PERSON_ACCUSED_1151,Madhu Kotian,Madhu Kotian,37,Male,DIST_1,45,
PERSON_ACCUSED_1152,Rangaswamy Naidu,Rangaswamy Naidu,18,Male,DIST_1,45,
PERSON_ACCUSED_1153,Prasad Shaikh,Prasad Shaikh,23,Male,DIST_1,45,
PERSON_ACCUSED_1154,Naveen Hosur,Naveen Hosur,25,Male,DIST_1,45,
PERSON_ACCUSED_1155,Hanumantha Menon,Hanumantha Menon,33,Male,DIST_1,45,
PERSON_ACCUSED_1156,Lokesh Bellary,Lokesh Bellary,37,Male,DIST_1,45,
PERSON_ACCUSED_1157,Srinivas P Bangera,Srinivas P Bangera,25,Male,DIST_1,45,
PERSON_ACCUSED_1158,Nadeem Swamy,Nadeem Swamy,28,Male,DIST_1,45,
PERSON_ACCUSED_1159,Basavaraj Swamy,Basavaraj Swamy,26,Male,DIST_1,45,
PERSON_ACCUSED_1161,Faiz E Murthy,Faiz E Murthy,26,Male,DIST_1,45,
PERSON_ACCUSED_1162,Akbar Menon,Akbar Menon,28,Male,DIST_1,45,
PERSON_ACCUSED_1163,Rangaswamy Bangera,Rangaswamy Bangera,30,Male,DIST_1,45,
PERSON_ACCUSED_1164,Saleem T Shenoy,Saleem T Shenoy,18,Male,DIST_1,45,
PERSON_ACCUSED_1165,Deepak Pai,Deepak Pai,19,Male,DIST_1,45,
PERSON_ACCUSED_1166,Darshan Ali,Darshan Ali,29,Male,DIST_1,45,
PERSON_ACCUSED_1167,Kavitha Shenoy,Kavitha Shenoy,25,Female,DIST_1,45,
PERSON_ACCUSED_1168,Basavaraj Gowda,Basavaraj Gowda,31,Male,DIST_1,45,
PERSON_ACCUSED_1169,Basheer Swamy,Basheer Swamy,30,Male,DIST_1,45,
PERSON_ACCUSED_1170,Madhu Rao,Madhu Rao,31,Male,DIST_1,45,
PERSON_ACCUSED_1171,Faisal Y Achar,Faisal Y Achar,23,Male,DIST_1,45,
PERSON_ACCUSED_1172,Vijaya Patel,Vijaya Patel,18,Female,DIST_1,45,
PERSON_ACCUSED_1173,Ganesh Shetty,Ganesh Shetty,22,Male,DIST_1,45,
PERSON_ACCUSED_1174,Hussain H Achar,Hussain H Achar,18,Male,DIST_1,45,
PERSON_ACCUSED_1175,Rajesh Swamy,Rajesh Swamy,27,Male,DIST_1,45,
PERSON_ACCUSED_1176,Rizwan Murthy,Rizwan Murthy,29,Male,DIST_1,45,
PERSON_ACCUSED_1177,Raghavendra Bhat,Raghavendra Bhat,39,Male,DIST_1,45,
PERSON_ACCUSED_1178,Roopa Patel,Roopa Patel,30,Female,DIST_1,45,
PERSON_ACCUSED_1179,Kiran Hegde,Kiran Hegde,35,Male,DIST_1,45,
PERSON_ACCUSED_1180,Prasad Ahmed,Prasad Ahmed,25,Male,DIST_1,45,
PERSON_ACCUSED_1181,Byre Kamath,Byre Kamath,39,Male,DIST_1,45,
PERSON_ACCUSED_1182,Prasad Hubli,Prasad Hubli,29,Male,DIST_1,45,
PERSON_ACCUSED_1183,Raghavendra Murthy,Raghavendra Murthy,41,Male,DIST_1,45,
PERSON_ACCUSED_1184,Vani Desai,Vani Desai,32,Female,DIST_1,45,
PERSON_ACCUSED_1185,Hanumantha Rao,Hanumantha Rao,25,Male,DIST_1,45,
PERSON_ACCUSED_1186,Madhu Joshi,Madhu Joshi,40,Male,DIST_1,45,
PERSON_ACCUSED_1187,Faisal K Kulkarni,Faisal K Kulkarni,18,Male,DIST_1,45,
PERSON_ACCUSED_1188,Rangaswamy Hiremath,Rangaswamy Hiremath,29,Male,DIST_1,45,
PERSON_ACCUSED_1189,Syed Devadiga,Syed Devadiga,22,Male,DIST_1,45,
PERSON_ACCUSED_1190,Shankar Kamath,Shankar Kamath,26,Male,DIST_1,45,
PERSON_ACCUSED_1191,Mahadev Shaikh,Mahadev Shaikh,28,Male,DIST_1,45,
PERSON_ACCUSED_1192,Kamala Menon,Kamala Menon,25,Female,DIST_1,45,
PERSON_ACCUSED_1193,Yasmin Salian,Yasmin Salian,18,Female,DIST_1,45,
PERSON_ACCUSED_1194,Amina Bangera,Amina Bangera,28,Female,DIST_1,45,
PERSON_ACCUSED_1195,Meena Siddiqui,Meena Siddiqui,32,Female,DIST_1,45,
PERSON_ACCUSED_1196,Santhosh Ahmed,Santhosh Ahmed,24,Male,DIST_1,45,
