AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,DistrictName,CrimeMajorHeadID,CrimeGroupName,GravityOffenceID,FIR_Count,IsRepeatOffender,RiskScore
860,492,Chandrashekar Patil,24,M,A1,Vijayanagara,3,Crimes Against Women,2,856,1,100
861,493,Santhosh Nayak,22,M,A1,Chikkaballapura,1,Crimes Against Body,2,856,1,100
862,494,Faiz Nadaf,30,M,A1,Bengaluru Urban,9,Arms Act Offences,2,856,1,100
863,495,Irfan Ansari,35,M,A1,Raichur,7,Cyber Crimes,3,856,1,100
864,495,Manju Shenoy,27,M,A2,Raichur,7,Cyber Crimes,3,409,1,100
865,496,Rangaswamy Nadaf,33,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
866,497,Mohammed Sharif,38,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
867,497,Jagadish Nadaf,37,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
868,498,Padma Siddiqui,23,F,A1,Kolar,2,Crimes Against Property,2,856,1,100
869,499,Rashid Rao,32,M,A1,Kolar,2,Crimes Against Property,2,856,1,100
870,500,Faiz Sheikh,23,M,A1,Yadgir,4,Crimes Against Children,3,856,1,100
871,501,Shankar L Kini,30,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
872,501,Iqbal Gowda,28,M,A2,Bengaluru Urban,3,Crimes Against Women,2,409,1,100
873,501,Manju Swamy,35,M,A3,Bengaluru Urban,3,Crimes Against Women,2,130,1,100
874,502,Faisal Prabhu,23,M,A1,Chamarajanagara,2,Crimes Against Property,2,856,1,100
875,502,Yusuf Devadiga,24,M,A2,Chamarajanagara,2,Crimes Against Property,2,409,1,100
876,503,Ningappa Patel,34,M,A1,Bidar,7,Cyber Crimes,2,856,1,100
877,504,Syed Naidu,28,M,A1,Dakshina Kannada,6,Economic Offences,2,856,1,100
878,505,Shivu Mulla,20,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
879,506,Lokesh Baig,26,M,A1,Bengaluru Urban,5,Crimes Against SCs/STs,1,856,1,100
880,506,Pradeep C Hosur,22,M,A2,Bengaluru Urban,5,Crimes Against SCs/STs,1,409,1,100
881,507,Nandini Qureshi,23,F,A1,Chitradurga,15,Other IPC Crimes,2,856,1,100
882,508,Chandru Joshi,30,M,A1,Bengaluru Urban,3,Crimes Against Women,1,856,1,100
883,509,Mahadev Khan,26,M,A1,Bengaluru Urban,14,Sexual Offences,3,856,1,100
884,510,Chitra Ahmed,25,F,A1,Uttara Kannada,3,Crimes Against Women,1,856,1,100
885,510,Suresh Salian,34,M,A2,Uttara Kannada,3,Crimes Against Women,1,409,1,100
886,511,Puttaswamy Kamath,27,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
887,511,Hussain Char,28,M,A2,Bengaluru Urban,1,Crimes Against Body,2,409,1,100
888,511,Venkatesh Kamath,22,M,A3,Bengaluru Urban,1,Crimes Against Body,2,130,1,100
889,512,Shanthala Shetty,28,F,A1,Bengaluru Urban,7,Cyber Crimes,2,856,1,100
890,512,Dinesh Bangera,33,M,A2,Bengaluru Urban,7,Cyber Crimes,2,409,1,100
891,512,Hussain Reddy,34,M,A3,Bengaluru Urban,7,Cyber Crimes,2,130,1,100
892,513,Lokesh Shenoy,24,M,A1,Kodagu,10,Crimes Against Public Order,2,856,1,100
893,513,Harish Gowda,27,M,A2,Kodagu,10,Crimes Against Public Order,2,409,1,100
894,514,Nagaraj Kini,20,M,A1,Udupi,2,Crimes Against Property,3,856,1,100
895,514,Arshad Baig,26,M,A2,Udupi,2,Crimes Against Property,3,409,1,100
896,514,Suresh Baig,22,M,A3,Udupi,2,Crimes Against Property,3,130,1,100
897,515,Darshan alias Daaru Darshan,38,M,A1,Bengaluru Urban,11,Traffic Related Offences,2,856,1,100
898,515,Naveen E Gowda,24,M,A2,Bengaluru Urban,11,Traffic Related Offences,2,409,1,100
899,516,Lakshmi Reddy,23,F,A1,Gadag,7,Cyber Crimes,3,856,1,100
900,517,Vinay alias Auto Vinay,22,M,A1,Chitradurga,2,Crimes Against Property,3,856,1,100
901,517,Nagaraj Mulla,31,M,A2,Chitradurga,2,Crimes Against Property,3,409,1,100
902,518,Suresh Sheikh,21,M,A1,Tumakuru,3,Crimes Against Women,2,856,1,100
903,519,Naveen alias Natti Naveen,33,M,A1,Gadag,6,Economic Offences,1,856,1,100
904,519,Jameel Shenoy,35,M,A2,Gadag,6,Economic Offences,1,409,1,100
905,520,Darshan Salian,45,M,A1,Bengaluru Urban,7,Cyber Crimes,2,856,1,100
906,520,Basheer Hiremath,30,M,A2,Bengaluru Urban,7,Cyber Crimes,2,409,1,100
907,520,Arshad Shaikh,31,M,A3,Bengaluru Urban,7,Cyber Crimes,2,130,1,100
908,520,Puttaswamy Nair,35,M,A4,Bengaluru Urban,7,Cyber Crimes,2,44,1,100
909,520,Basavaraj Ansari,39,M,A5,Bengaluru Urban,7,Cyber Crimes,2,28,1,100
910,520,Mohammed P Char,32,M,A6,Bengaluru Urban,7,Cyber Crimes,2,16,1,100
911,521,Faisal Kulkarni,29,M,A1,Bengaluru Rural,10,Crimes Against Public Order,3,856,1,100
912,521,Vijaykumar Reddy,27,M,A2,Bengaluru Rural,10,Crimes Against Public Order,3,409,1,100
913,521,Lokesh Swamy,33,M,A3,Bengaluru Rural,10,Crimes Against Public Order,3,130,1,100
914,522,Nagaraj Bangera,26,M,A1,Chitradurga,1,Crimes Against Body,1,856,1,100
915,523,Faisal alias Fizz,34,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,2,856,1,100
916,523,Basheer Bangera,20,M,A2,Bengaluru Urban,8,Drug/Narcotic Offences,2,409,1,100
917,524,Jagadish Char,18,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
918,524,Anil Nayak,32,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
919,525,Kiran Siddiqui,29,M,A1,Mysuru,2,Crimes Against Property,2,856,1,100
920,525,Kempe F Achar,31,M,A2,Mysuru,2,Crimes Against Property,2,409,1,100
921,525,Saraswathi Nayak,26,F,A3,Mysuru,2,Crimes Against Property,2,130,1,100
922,526,Srinivas alias Nari Srinivas,23,M,A1,Bagalkote,8,Drug/Narcotic Offences,2,856,1,100
923,526,Iqbal Ansari,26,M,A2,Bagalkote,8,Drug/Narcotic Offences,2,409,1,100
924,527,Ningappa Naidu,32,M,A1,Mysuru,2,Crimes Against Property,3,856,1,100
925,527,Manju K Ahmed,24,M,A2,Mysuru,2,Crimes Against Property,3,409,1,100
926,528,Gopal Poojary,42,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
927,529,Mahesh Desai,24,M,A1,Belagavi (Belgaum),3,Crimes Against Women,2,856,1,100
928,529,Keshav Gowda,25,M,A2,Belagavi (Belgaum),3,Crimes Against Women,2,409,1,100
929,529,Madhu Maniyar,32,M,A3,Belagavi (Belgaum),3,Crimes Against Women,2,130,1,100
930,530,Suresh Char,30,M,A1,Bengaluru Urban,4,Crimes Against Children,2,856,1,100
931,531,Ramesh Inamdar,34,M,A1,Ramanagara,2,Crimes Against Property,1,856,1,100
932,532,Anil Shaikh,22,M,A1,Gadag,3,Crimes Against Women,3,856,1,100
933,532,Mohammed Joshi,40,M,A2,Gadag,3,Crimes Against Women,3,409,1,100
934,532,Nasreen Murthy,36,F,A3,Gadag,3,Crimes Against Women,3,130,1,100
935,533,Srinivas Ahmed,25,M,A1,Mysuru,10,Crimes Against Public Order,2,856,1,100
936,533,Chandrashekar Siddiqui,29,M,A2,Mysuru,10,Crimes Against Public Order,2,409,1,100
937,534,Nadeem Kamath,24,M,A1,Chikkaballapura,8,Drug/Narcotic Offences,2,856,1,100
938,535,Anwar Shaikh,37,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
939,536,Keshav Rao,26,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
940,536,Faiz Kamath,23,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
941,537,Shivakumar Kini,23,M,A1,Bengaluru Urban,11,Traffic Related Offences,2,856,1,100
942,537,Saleem Ali,24,M,A2,Bengaluru Urban,11,Traffic Related Offences,2,409,1,100
943,537,Mallesh Pai,27,M,A3,Bengaluru Urban,11,Traffic Related Offences,2,130,1,100
944,538,Mohammed Desai,31,M,A1,Dharwad,15,Other IPC Crimes,2,856,1,100
945,539,Mahadeva Hubli,25,M,A1,Gadag,8,Drug/Narcotic Offences,2,856,1,100
946,540,Saleem Maniyar,24,M,A1,Bengaluru Urban,1,Crimes Against Body,3,856,1,100
947,540,Chandru M Nayak,28,M,A2,Bengaluru Urban,1,Crimes Against Body,3,409,1,100
948,540,Rashid Pai,25,M,A3,Bengaluru Urban,1,Crimes Against Body,3,130,1,100
949,541,Santosh Shetty,25,M,A1,Bidar,11,Traffic Related Offences,2,856,1,100
950,541,Syed Kotian,42,M,A2,Bidar,11,Traffic Related Offences,2,409,1,100
951,541,Girish Devadiga,29,M,A3,Bidar,11,Traffic Related Offences,2,130,1,100
952,542,Ravi G Nadaf,32,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,2,856,1,100
953,543,Umesh Nair,20,M,A1,Dharwad,7,Cyber Crimes,2,856,1,100
954,544,Pooja Prabhu,18,F,A1,Chikkamagaluru,4,Crimes Against Children,2,856,1,100
955,544,Basheer Patil,38,M,A2,Chikkamagaluru,4,Crimes Against Children,2,409,1,100
956,545,Raghavendra Prabhu,21,M,A1,Ramanagara,3,Crimes Against Women,2,856,1,100
957,545,Basheer F Nair,30,M,A2,Ramanagara,3,Crimes Against Women,2,409,1,100
958,545,Ravi F Kamath,34,M,A3,Ramanagara,3,Crimes Against Women,2,130,1,100
959,545,Girish Kamath,26,M,A4,Ramanagara,3,Crimes Against Women,2,44,1,100
960,545,Abdul Kotian,22,M,A5,Ramanagara,3,Crimes Against Women,2,28,1,100
961,546,Darshan S Nair,18,M,A1,Davanagere,2,Crimes Against Property,3,856,1,100
962,547,Nagendra Salian,28,M,A1,Chitradurga,1,Crimes Against Body,2,856,1,100
963,547,Ashok Char,28,M,A2,Chitradurga,1,Crimes Against Body,2,409,1,100
964,547,Dinesh C Sheikh,22,M,A3,Chitradurga,1,Crimes Against Body,2,130,1,100
965,547,Roopa Sheikh,30,F,A4,Chitradurga,1,Crimes Against Body,2,44,1,100
966,547,Lokesh Salian,40,M,A5,Chitradurga,1,Crimes Against Body,2,28,1,100
967,547,Vinay Reddy,18,M,A6,Chitradurga,1,Crimes Against Body,2,16,1,100
968,547,Rashid Sheikh,36,M,A7,Chitradurga,1,Crimes Against Body,2,11,1,100
969,547,Irfan Qureshi,27,M,A8,Chitradurga,1,Crimes Against Body,2,6,1,100
970,548,Abdul V Desai,26,M,A1,Bengaluru Urban,12,Environmental Offences,2,856,1,100
971,548,Vinay Char,39,M,A2,Bengaluru Urban,12,Environmental Offences,2,409,1,100
972,549,Rajesh Ahmed,22,M,A1,Yadgir,7,Cyber Crimes,1,856,1,100
973,550,Yogesh Char,26,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
974,551,Murali Hosur,24,M,A1,Mysuru,4,Crimes Against Children,1,856,1,100
975,551,Yusuf Shaikh,21,M,A2,Mysuru,4,Crimes Against Children,1,409,1,100
976,552,Mahadev M Sheikh,28,M,A1,Bidar,8,Drug/Narcotic Offences,2,856,1,100
977,552,Syed Kini,18,M,A2,Bidar,8,Drug/Narcotic Offences,2,409,1,100
978,553,Rashid Shenoy,24,M,A1,Chikkaballapura,4,Crimes Against Children,2,856,1,100
979,554,Ganesh Sheikh,34,M,A1,Bagalkote,3,Crimes Against Women,2,856,1,100
980,554,Mahadeva Patil,34,M,A2,Bagalkote,3,Crimes Against Women,2,409,1,100
981,554,Hussain Shaikh,19,M,A3,Bagalkote,3,Crimes Against Women,2,130,1,100
982,555,Faisal Patil,23,M,A1,Bengaluru Urban,3,Crimes Against Women,1,856,1,100
983,555,Iqbal Qureshi,26,M,A2,Bengaluru Urban,3,Crimes Against Women,1,409,1,100
984,555,Mallesh Hegde,36,M,A3,Bengaluru Urban,3,Crimes Against Women,1,130,1,100
985,555,Saleem Hubli,38,M,A4,Bengaluru Urban,3,Crimes Against Women,1,44,1,100
986,556,Prasad Kini,24,M,A1,Bengaluru Urban,2,Crimes Against Property,3,856,1,100
987,556,Santosh S Nair,31,M,A2,Bengaluru Urban,2,Crimes Against Property,3,409,1,100
988,557,Shankar Khan,18,M,A1,Gadag,1,Crimes Against Body,1,856,1,100
989,557,Umesh Maniyar,32,T,A2,Gadag,1,Crimes Against Body,1,409,1,100
990,557,Hanumantha Kulkarni,28,M,A3,Gadag,1,Crimes Against Body,1,130,1,100
991,557,Irfan Nayak,25,M,A4,Gadag,1,Crimes Against Body,1,44,1,100
992,557,Rashid Joshi,34,M,A5,Gadag,1,Crimes Against Body,1,28,1,100
993,557,Rajesh Hosur,41,M,A6,Gadag,1,Crimes Against Body,1,16,1,100
994,557,Manjula Patel,27,F,A7,Gadag,1,Crimes Against Body,1,11,1,100
995,558,Raju alias Bullet Raju,40,M,A1,Davanagere,2,Crimes Against Property,2,856,1,100
996,558,Yusuf V Shaikh,33,M,A2,Davanagere,2,Crimes Against Property,2,409,1,100
997,559,Vishwanath Rao,19,M,A1,Dakshina Kannada,11,Traffic Related Offences,2,856,1,100
998,560,Mahadeva Baig,23,M,A1,Tumakuru,6,Economic Offences,1,856,1,100
999,560,Kempe Sheikh,26,M,A2,Tumakuru,6,Economic Offences,1,409,1,100
1000,561,Faisal L Shaikh,31,M,A1,Bengaluru Urban,4,Crimes Against Children,2,856,1,100
1001,561,Irfan Naidu,23,M,A2,Bengaluru Urban,4,Crimes Against Children,2,409,1,100
1002,561,Keshav Bhat,18,M,A3,Bengaluru Urban,4,Crimes Against Children,2,130,1,100
1003,562,Dinesh Naidu,31,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1004,563,Anwar Hegde,35,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1005,563,Irfan Swamy,34,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
1006,564,Keshav Shenoy,34,M,A1,Bengaluru Urban,14,Sexual Offences,1,856,1,100
1007,565,Kempe Shetty,28,M,A1,Dharwad,11,Traffic Related Offences,1,856,1,100
1008,565,Irfan Rao,26,M,A2,Dharwad,11,Traffic Related Offences,1,409,1,100
1009,566,Vijaykumar Shetty,23,M,A1,Udupi,1,Crimes Against Body,2,856,1,100
1010,567,Girish Sayyad,32,M,A1,Bengaluru Urban,4,Crimes Against Children,2,856,1,100
1011,567,Pradeep L Patil,30,M,A2,Bengaluru Urban,4,Crimes Against Children,2,409,1,100
1012,568,Revathi Salian,31,F,A1,Dakshina Kannada,1,Crimes Against Body,1,856,1,100
1013,569,Deepak Menon,21,M,A1,Bengaluru Urban,11,Traffic Related Offences,2,856,1,100
1014,570,Jameel V Bangera,26,M,A1,Chitradurga,3,Crimes Against Women,3,856,1,100
1015,571,Darshan Joshi,21,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1016,571,Madhu Ahmed,29,M,A2,Bengaluru Urban,2,Crimes Against Property,1,409,1,100
1017,572,Byre Hegde,29,M,A1,Mysuru,7,Cyber Crimes,1,856,1,100
1018,572,Chandrashekar Hegde,35,M,A2,Mysuru,7,Cyber Crimes,1,409,1,100
1019,573,Murali Salian,27,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1020,574,Kiran Nayak,24,M,A1,Belagavi (Belgaum),11,Traffic Related Offences,2,856,1,100
1021,574,Puttaswamy Joshi,29,M,A2,Belagavi (Belgaum),11,Traffic Related Offences,2,409,1,100
1022,574,Deepak Kotian,28,M,A3,Belagavi (Belgaum),11,Traffic Related Offences,2,130,1,100
1023,575,Mohammed Suvarna,27,M,A1,Udupi,2,Crimes Against Property,3,856,1,100
1024,576,Jameel Devadiga,32,M,A1,Ballari (Bellary),1,Crimes Against Body,2,856,1,100
1025,576,Ashok Devadiga,29,T,A2,Ballari (Bellary),1,Crimes Against Body,2,409,1,100
1026,577,Rizwan Hegde,33,M,A1,Bagalkote,1,Crimes Against Body,3,856,1,100
1027,577,Lokesh C Hiremath,26,M,A2,Bagalkote,1,Crimes Against Body,3,409,1,100
1028,578,Suresh Siddiqui,27,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1029,579,Chandru Kamath,26,T,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
1030,580,Iqbal P Hubli,31,M,A1,Bengaluru Urban,1,Crimes Against Body,3,856,1,100
1031,580,Nagaraj Poojary,36,M,A2,Bengaluru Urban,1,Crimes Against Body,3,409,1,100
1032,580,Ratna Gowda,38,F,A3,Bengaluru Urban,1,Crimes Against Body,3,130,1,100
1033,580,Girish Gowda,31,M,A4,Bengaluru Urban,1,Crimes Against Body,3,44,1,100
1034,580,Deepak D Kotian,24,M,A5,Bengaluru Urban,1,Crimes Against Body,3,28,1,100
1035,580,Prasad Mulla,29,M,A6,Bengaluru Urban,1,Crimes Against Body,3,16,1,100
1036,580,Satish Sheikh,37,M,A7,Bengaluru Urban,1,Crimes Against Body,3,11,1,100
1037,581,Girish Naidu,36,M,A1,Dharwad,9,Arms Act Offences,2,856,1,100
1038,582,Imran J Bangera,27,M,A1,Kalaburagi (Gulbarga),1,Crimes Against Body,3,856,1,100
1039,582,Hussain Ali,28,M,A2,Kalaburagi (Gulbarga),1,Crimes Against Body,3,409,1,100
1040,582,Saraswathi U Kotian,36,F,A3,Kalaburagi (Gulbarga),1,Crimes Against Body,3,130,1,100
1041,582,Nagendra Siddiqui,24,M,A4,Kalaburagi (Gulbarga),1,Crimes Against Body,3,44,1,100
1042,583,Kiran H Nayak,30,M,A1,Bengaluru Urban,7,Cyber Crimes,1,856,1,100
1043,584,Madhu R Ahmed,18,M,A1,Udupi,7,Cyber Crimes,2,856,1,100
1044,585,Kumar Y Naidu,21,M,A1,Dharwad,3,Crimes Against Women,2,856,1,100
1045,586,Parveen Baig,29,F,A1,Bengaluru Urban,4,Crimes Against Children,2,856,1,100
1046,586,Sultana Salian,40,F,A2,Bengaluru Urban,4,Crimes Against Children,2,409,1,100
1047,586,Srinivas B Maniyar,27,M,A3,Bengaluru Urban,4,Crimes Against Children,2,130,1,100
1048,587,Naveen alias Natti Naveen,33,M,A1,Udupi,6,Economic Offences,1,856,1,100
1049,587,Rizwan Patil,37,M,A2,Udupi,6,Economic Offences,1,409,1,100
1050,588,Santosh Baig,26,M,A1,Uttara Kannada,2,Crimes Against Property,2,856,1,100
1051,589,Akbar Desai,25,M,A1,Bengaluru Urban,1,Crimes Against Body,3,856,1,100
1052,590,Girish K Bangera,23,M,A1,Gadag,4,Crimes Against Children,2,856,1,100
1053,590,Mahesh A Desai,18,M,A2,Gadag,4,Crimes Against Children,2,409,1,100
1054,591,Yusuf Nayak,32,M,A1,Mysuru,1,Crimes Against Body,2,856,1,100
1055,591,Nasreen A Devadiga,24,F,A2,Mysuru,1,Crimes Against Body,2,409,1,100
1056,592,Anil E Bangera,35,M,A1,Chikkaballapura,3,Crimes Against Women,2,856,1,100
1057,592,Prasad Y Patil,33,M,A2,Chikkaballapura,3,Crimes Against Women,2,409,1,100
1058,593,Srinivas alias Nari Srinivas,23,M,A1,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,856,1,100
1059,593,Satish Hegde,18,M,A2,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,409,1,100
1060,594,Chandru Swamy,28,M,A1,Mandya,1,Crimes Against Body,3,856,1,100
1061,595,Nagendra Patil,22,M,A1,Gadag,2,Crimes Against Property,2,856,1,100
1062,596,Aslam Sayyad,26,M,A1,Bengaluru Urban,14,Sexual Offences,2,856,1,100
1063,596,Ismail F Kulkarni,21,M,A2,Bengaluru Urban,14,Sexual Offences,2,409,1,100
1064,597,Nadeem C Ansari,33,M,A1,Dakshina Kannada,2,Crimes Against Property,2,856,1,100
1065,598,Abdul Sayyad,28,M,A1,Tumakuru,6,Economic Offences,2,856,1,100
1066,598,Mahadeva Murthy,36,M,A2,Tumakuru,6,Economic Offences,2,409,1,100
1067,598,Arshad Pai,34,M,A3,Tumakuru,6,Economic Offences,2,130,1,100
1068,599,Rangaswamy Inamdar,27,M,A1,Chamarajanagara,1,Crimes Against Body,3,856,1,100
1069,600,Lokesh Patel,20,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
1070,601,Imran Hubli,31,M,A1,Bidar,2,Crimes Against Property,2,856,1,100
1071,601,Umesh Bellary,34,M,A2,Bidar,2,Crimes Against Property,2,409,1,100
1072,602,Girish Achar,33,M,A1,Chikkamagaluru,3,Crimes Against Women,2,856,1,100
1073,602,Suresh Ahmed,20,M,A2,Chikkamagaluru,3,Crimes Against Women,2,409,1,100
1074,603,Ashok Khan,33,M,A1,Bengaluru Urban,1,Crimes Against Body,1,856,1,100
1075,604,Ashok Kulkarni,30,M,A1,Mysuru,1,Crimes Against Body,2,856,1,100
1076,605,Mallesh Nadaf,37,M,A1,Mysuru,2,Crimes Against Property,2,856,1,100
1077,605,Shivakumar Murthy,29,M,A2,Mysuru,2,Crimes Against Property,2,409,1,100
1078,606,Naveen Bangera,34,M,A1,Uttara Kannada,1,Crimes Against Body,2,856,1,100
1079,607,Thimmappa Maniyar,30,M,A1,Kodagu,3,Crimes Against Women,2,856,1,100
1080,607,Arshad Sheikh,25,M,A2,Kodagu,3,Crimes Against Women,2,409,1,100
1081,607,Vinay Pai,27,M,A3,Kodagu,3,Crimes Against Women,2,130,1,100
1082,607,Imran Joshi,28,M,A4,Kodagu,3,Crimes Against Women,2,44,1,100
1083,607,Ismail Gowda,31,M,A5,Kodagu,3,Crimes Against Women,2,28,1,100
1084,608,Gururaj Bhat,20,M,A1,Bengaluru Rural,11,Traffic Related Offences,2,856,1,100
1085,609,Siddappa Ansari,31,M,A1,Bengaluru Urban,1,Crimes Against Body,3,856,1,100
1086,610,Arshad Salian,30,M,A1,Bidar,3,Crimes Against Women,2,856,1,100
1087,610,Akbar Prabhu,31,M,A2,Bidar,3,Crimes Against Women,2,409,1,100
1088,610,Umesh Nayak,24,M,A3,Bidar,3,Crimes Against Women,2,130,1,100
1089,611,Lokesh Kamath,22,M,A1,Tumakuru,2,Crimes Against Property,2,856,1,100
1090,612,Santhosh S Nayak,27,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,1,856,1,100
1091,613,Vishwanath Baig,23,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
1092,613,Ramesh Pai,36,M,A2,Bengaluru Urban,6,Economic Offences,2,409,1,100
1093,614,Chandrashekar Devadiga,27,M,A1,Bengaluru Urban,15,Other IPC Crimes,2,856,1,100
1094,615,Satish alias Satta Satish,37,M,A1,Uttara Kannada,6,Economic Offences,2,856,1,100
1095,615,Shabbir alias Shabba,27,M,A2,Uttara Kannada,6,Economic Offences,2,409,1,100
1096,615,Manju Bellary,41,M,A3,Uttara Kannada,6,Economic Offences,2,130,1,100
1097,616,Anil Achar,27,M,A1,Kalaburagi (Gulbarga),7,Cyber Crimes,2,856,1,100
1098,616,Mahadeva Kini,34,M,A2,Kalaburagi (Gulbarga),7,Cyber Crimes,2,409,1,100
1099,617,Aslam C Hosur,32,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1100,618,Basavaraj J Sheikh,27,M,A1,Gadag,7,Cyber Crimes,2,856,1,100
1101,618,Mallesh Prabhu,18,M,A2,Gadag,7,Cyber Crimes,2,409,1,100
1102,618,Umesh Devadiga,28,M,A3,Gadag,7,Cyber Crimes,2,130,1,100
1103,618,Darshan Kamath,29,M,A4,Gadag,7,Cyber Crimes,2,44,1,100
1104,618,Rajesh Ansari,35,M,A5,Gadag,7,Cyber Crimes,2,28,1,100
1105,619,Manju Maniyar,25,M,A1,Chitradurga,3,Crimes Against Women,2,856,1,100
1106,619,Srinivas Shenoy,38,M,A2,Chitradurga,3,Crimes Against Women,2,409,1,100
1107,620,Darshan Sheikh,27,M,A1,Chikkaballapura,1,Crimes Against Body,2,856,1,100
1108,621,Suresh Rao,30,M,A1,Haveri,11,Traffic Related Offences,2,856,1,100
1109,622,Ganesh Kamath,30,M,A1,Bengaluru Urban,11,Traffic Related Offences,1,856,1,100
1110,622,Anitha Char,18,F,A2,Bengaluru Urban,11,Traffic Related Offences,1,409,1,100
1111,622,Arshad K Bangera,25,M,A3,Bengaluru Urban,11,Traffic Related Offences,1,130,1,100
1112,623,Lokesh U Prabhu,33,M,A1,Chikkaballapura,2,Crimes Against Property,2,856,1,100
1113,624,Akbar Mulla,18,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,1,856,1,100
1114,625,Shivakumar Gowda,30,M,A1,Bengaluru Urban,1,Crimes Against Body,1,856,1,100
1115,626,Srinivas Hubli,35,M,A1,Bengaluru Urban,1,Crimes Against Body,1,856,1,100
1116,626,Ningappa Shaikh,39,M,A2,Bengaluru Urban,1,Crimes Against Body,1,409,1,100
1117,626,Gururaj D Patel,30,M,A3,Bengaluru Urban,1,Crimes Against Body,1,130,1,100
1118,627,Ismail Swamy,19,M,A1,Belagavi (Belgaum),2,Crimes Against Property,1,856,1,100
1119,628,Manju Shetty,29,M,A1,Vijayapura,6,Economic Offences,1,856,1,100
1120,629,Saleem Bhat,19,M,A1,Vijayapura,3,Crimes Against Women,2,856,1,100
1121,630,Faisal Swamy,24,M,A1,Shivamogga,3,Crimes Against Women,2,856,1,100
1122,630,Nagendra Ahmed,33,M,A2,Shivamogga,3,Crimes Against Women,2,409,1,100
1123,631,Byre Hosur,18,M,A1,Bengaluru Urban,6,Economic Offences,1,856,1,100
1124,632,Vijaykumar Desai,36,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
1125,633,Saleem Devadiga,26,M,A1,Dharwad,3,Crimes Against Women,2,856,1,100
1126,634,Venkatesh Char,25,M,A1,Mysuru,2,Crimes Against Property,1,856,1,100
1127,634,Vishwanath Bhat,30,M,A2,Mysuru,2,Crimes Against Property,1,409,1,100
1128,634,Mahadeva Gowda,18,M,A3,Mysuru,2,Crimes Against Property,1,130,1,100
1129,635,Madhu Gowda,29,M,A1,Gadag,7,Cyber Crimes,2,856,1,100
1130,636,Basavaraj Naidu,29,M,A1,Belagavi (Belgaum),11,Traffic Related Offences,3,856,1,100
1131,637,Ashok Joshi,28,M,A1,Mysuru,6,Economic Offences,2,856,1,100
1132,638,Darshan alias Daaru Darshan,38,M,A1,Raichur,11,Traffic Related Offences,2,856,1,100
1133,638,Mahadev Joshi,28,M,A2,Raichur,11,Traffic Related Offences,2,409,1,100
1134,639,Shabbir A Gowda,18,M,A1,Belagavi (Belgaum),7,Cyber Crimes,2,856,1,100
1135,639,Gururaj Nayak,18,M,A2,Belagavi (Belgaum),7,Cyber Crimes,2,409,1,100
1136,640,Pradeep Gowda,24,M,A1,Yadgir,8,Drug/Narcotic Offences,2,856,1,100
1137,641,Murali Patel,41,M,A1,Mandya,7,Cyber Crimes,2,856,1,100
1138,642,Faisal Murthy,25,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1139,642,Mahadev Inamdar,33,M,A2,Bengaluru Urban,2,Crimes Against Property,1,409,1,100
1140,642,Irfan Patel,34,M,A3,Bengaluru Urban,2,Crimes Against Property,1,130,1,100
1141,642,Murali Gowda,28,M,A4,Bengaluru Urban,2,Crimes Against Property,1,44,1,100
1142,642,Vinay Hubli,20,M,A5,Bengaluru Urban,2,Crimes Against Property,1,28,1,100
1143,643,Shivu alias Sand Shivu,32,M,A1,Bengaluru Urban,12,Environmental Offences,2,856,1,100
